PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-03 02:01:00.733,h2,0.65,0.0,147980.83,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:02:00.797,h2,0.65,0.0,147980.84,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:03:00.813,h2,0.65,0.0,147980.86,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:04:00.840,h2,0.65,0.0,147980.88,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:05:00.883,h2,0.65,0.0,147980.88,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:06:00.903,h2,0.65,0.0,147980.89,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:07:00.987,h2,0.65,0.0,147980.91,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:08:01.010,h2,0.65,0.0,147980.91,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:09:00.040,h2,0.65,0.0,147980.92,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:10:00.080,h2,0.65,0.0,147980.94,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:11:00.130,h2,0.65,0.0,147980.94,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:12:00.163,h2,0.65,0.0,147980.95,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:13:00.190,h2,0.65,0.0,147980.97,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:14:00.223,h2,0.65,0.0,147980.97,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:15:00.263,h2,0.65,0.0,147980.98,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:16:00.330,h2,0.65,0.0,147981.02,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:17:00.353,h2,0.65,0.0,147981.02,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:18:00.427,h2,0.65,0.0,147981.03,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:19:00.433,h2,0.65,0.0,147981.05,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:20:00.450,h2,0.65,0.0,147981.05,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:21:00.510,h2,0.65,0.0,147981.06,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:22:00.553,h2,0.65,0.0,147981.08,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:23:00.583,h2,0.64,0.0,147981.09,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 02:24:00.617,h2,0.65,0.0,147981.09,0.0,0,2025-04-03
